coreid,identifiedBy,identifiedByID,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordId,modified
3276683,"Les Landrum",,2012,,"Physalis crassifolia",1,Benth.,,,,,,,urn:uuid:c62a6f5b-bb51-46e5-92f3-9a1866f94eba,"2015-07-20 16:07:44"
3276683,unknown,,unknown,,"Physalis crassifolia var. versicolor",0,"(Rydb.) Waterfall",,,,,,,urn:uuid:c44d0904-b7fc-4321-bb52-c5d48e4b4674,"2015-07-20 16:07:44"
3276760,"B. Sivinski",,"1 Sept 2011",,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:ed094d8f-9df1-4fd9-99dd-45c726999cab,"2011-09-02 11:54:41"
3276760,unknown,,unknown,,"Physalis virginiana var. sonorae",0,"(Torr.) Waterfall",,,,,,,urn:uuid:59e1f413-a2ac-4717-ab43-b665a2e9dc86,"2011-09-02 11:54:41"
3276628,"Liz Makings",,"2009-06-10 00:00:00",,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:412f544d-ed7f-4dfb-9009-0135f019ba72,"2011-04-14 22:42:33"
5567737,"C.H. Lowe",,1952-02-23,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:fe5e875c-fd9a-4a46-b0fb-bf5efc5f4892,"2014-12-23 15:15:32"
5567765,"C.T. Mason, Jr.",,1965-01-26,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:dbaab49a-7a08-48a6-9e9d-efaa658f672b,"2014-12-23 15:15:32"
5567736,"P.S. Martin",,1973-09-02,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:b15a9989-43dd-41f8-8ca9-05a5daaa4ffb,"2014-12-23 15:15:32"
5567735,"E. Lehto",,1976-05-19,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:753cad9b-deae-419d-8cae-59f69b5e27a6,"2014-12-23 15:15:32"
5567734,"M. Mittleman",,1982-07-28,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:fff47222-4965-4991-b893-d9fe8294114d,"2014-12-23 15:15:32"
5567774,"T. R. Van Devender",,1983-03-05,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:5854ddc0-e94a-4dc8-9704-a88d20127d17,"2014-12-23 15:15:32"
5567764,"P.C. Fischer",,1979-03-25,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:85b3fa5d-7ea2-4dcb-bea8-4ceedb6bf78a,"2014-12-23 15:15:32"
5567742,"F.B. McMurry",,1945-02-14,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:db491dd4-2e87-4cf5-ad5c-a6a0525350d3,"2014-12-23 15:15:32"
5567760,"Elinor Lehto",,1968,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:dda6a6e9-e6c2-4c33-af9f-92d65850c6bc,"2018-03-05 17:40:21"
5567760,Pinkava,,1968-03-23,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:a18b80cb-26cf-4067-bf22-988133cfd09b,"2014-12-23 15:15:32"
5567763,"J.E. Bowers",,1983-10-20,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:ae7c4957-e05c-446f-9697-ec9b8cc4b1a1,"2014-12-23 15:15:32"
5567762,"J.E. Bowers",,1979-05-09,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:43c1c4b6-071a-4047-92b7-4d10614a1f14,"2014-12-23 15:15:32"
5567738,"T. R. Van Devender",,1972-12-01,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:1283d891-1c29-497d-b0d9-94c3b94f16f2,"2014-12-23 15:15:32"
5567761,"J.E. Bowers",,1983-09-13,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:8a201ab4-6f10-48a0-a9ca-077046fe2025,"2014-12-23 15:15:32"
5567740,"W.S. Phillips",,1959-04-02,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:94f0444e-0357-462e-b269-feb0ee24327a,"2014-12-23 15:15:32"
5567740,"Janet R. Sullivan",,"Oct 1995",,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:32073b97-16be-43ed-864e-2d3bd13bd641,"2017-04-06 14:47:48"
5567759,"T. R. Van Devender",,1972-12-01,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:36c2b0f8-e70e-4ced-a071-a7672e7148c0,"2014-12-23 15:15:32"
5567741,"L.N. Goodding",,1945-10-19,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:45e52edc-bf0d-4732-83b2-aaccbf8c5635,"2014-12-23 15:15:32"
5567739,"L.N. Goodding",,1936-03-26,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:40872bde-d46c-46ec-8260-8300abe99d9b,"2014-12-23 15:15:32"
5567766,"R. S. Felger",,1992-08-18,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:d209259f-2cb7-424d-8d9a-e39b265c4bd3,"2014-12-23 15:15:32"
5567767,"Janet R. Sullivan",,10/95,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:b9c40584-d898-4b19-87c3-39b94b5e86b2,"2018-03-05 17:40:21"
5567767,"R.H. Hevly",,1959-11-15,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:f6b4a800-a201-44cf-b65f-41d4cc980cd2,"2014-12-23 15:15:32"
5567776,"A.A. Nichol",,1937-04-19,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:91539f9f-8449-4f3e-a49d-6305798c9d12,"2014-12-23 15:15:32"
5567777,"R.J. Barr",,1964-03-24,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:23143979-2ac9-4fd5-bf71-427c3eaf7cfc,"2014-12-23 15:15:32"
5567778,"Steven P. McLaughlin",,1979-02-18,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:89989043-7bad-43c5-8f06-6efbd056ff17,"2014-12-23 15:15:32"
5567779,"A. Hesselberg",,1966-10-16,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:676790e1-ff4f-4f04-82c6-9d0542e527d9,"2014-12-23 15:15:32"
5567781,Butterwick,,1980-03-11,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:41603b49-012d-41ad-971c-5011e20119e6,"2014-12-23 15:15:32"
5567782,"R.M. Turner",,1983-04-21,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:906df1fc-57be-46d0-ac0a-4a7df55855bb,"2014-12-23 15:15:32"
5567783,"R. H. Peebles",,1931-07-10,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:62fa5944-ed43-47cf-85da-55edab4bdbc8,"2014-12-23 15:15:32"
5567784,"A. Harlan",,1992-04-11,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:59bfca33-7411-499d-89d5-9b36ebaa2a2e,"2014-12-23 15:15:32"
5567775,"L.N. Goodding",,1936-11-19,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:73581791-f065-4cf4-be0d-4e804bee772d,"2014-12-23 15:15:32"
5567716,"Janet R. Sullivan",,10/95,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:dcafaf67-94f7-4e6f-aec8-73a248f676ed,"2018-03-05 17:40:21"
5567716,"A.A. Nichol",,1938-03-12,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:208ae84e-a0a8-472c-a358-89c667521026,"2014-12-23 15:15:32"
5567716,"U.T. Waterfall",,1956,,"Physalis crassifolia var. crassifolia",0,,,,,,,,urn:uuid:449177ec-dd56-471b-a4b2-ceb1e784e8e2,"2018-03-05 17:40:21"
5567786,"H.F. Loomis",,1926-04-02,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:9cf81937-6fcb-495e-be90-244be963e835,"2014-12-23 15:15:32"
5567780,"R.A. Darrow",,1941-04-14,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:c658c60e-d265-42fc-a047-8681083ecfa5,"2014-12-23 15:15:32"
5567768,"F.W. Gould",,1947-04-12,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:42c42e48-c4df-406e-995b-6a7ec7564df0,"2014-12-23 15:15:32"
5567769,"F.W. Gould",,1947-04-11,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:dfb588cd-4a34-44c6-949f-70040df27410,"2014-12-23 15:15:32"
5567770,"W.E. Booth",,1973-12-28,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:b787276b-2c9e-4047-a969-05d4f3f6999c,"2014-12-23 15:15:32"
5567771,"R.H. Hevly",,1958-03-09,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:1df31301-3acd-4b52-bd06-a66b84ee5746,"2014-12-23 15:15:32"
5567772,"K.F. Parker",,1952-02-23,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:4bc322d2-7713-423f-a3de-85046c5a26a2,"2014-12-23 15:15:32"
5567773,"F. Shreve",,1936-03-25,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:0c64c4d4-32f3-48dd-8f23-e1ad67ba7f3f,"2014-12-23 15:15:32"
5567785,"T. R. Van Devender",,1973-03-26,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:bae504c2-dbf4-49d4-b01c-ffea92b494dc,"2014-12-23 15:15:32"
5567758,"C.T. Mason",,1979-03-21,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:b73ac1d3-8f9d-4cb7-9f57-48e32fda4150,"2014-12-23 15:15:32"
5567753,"K.F. Parker",,1951-10-07,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:d1e82c1e-1ecd-4192-816e-c3990dee2377,"2014-12-23 15:15:32"
5567728,"M.F. Gilman",,1914-12-01,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:f96bf3a0-1bad-4958-ac97-d35d13e9f682,"2014-12-23 15:15:32"
5567725,"N.H. Holmgren",,1973-03-30,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:f57a06bc-8a3f-46ec-a1de-6b77ec33ce8f,"2014-12-23 15:15:32"
5567726,"Janet R. Sullivan",,10/95,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:a2ee9516-7513-4e3f-91bb-d001da1d0184,"2018-03-05 17:40:21"
5567726,"A. Hesselberg",,1967-04-21,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:aa033893-5174-45ea-b945-e5bda5c37b0e,"2014-12-23 15:15:32"
5567727,"T. R. Van Devender",,1993-09-12,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:3d762e3a-75c5-42b2-83a0-bda12e3ed1b9,"2014-12-23 15:15:32"
5567731,"T.L. Burgess",,1983-04-21,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:addad279-a126-4cb2-9b8d-320bec1c1629,"2014-12-23 15:15:32"
5567745,"J. Schoenwetter",,1958-03-09,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:e3e985dd-4a02-4a06-9e62-54f1fbac99e1,"2014-12-23 15:15:32"
5567746,"G. J. Harrison",,1931-03-22,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:1b7112ba-dfe4-473d-9ed3-c084da2fb373,"2014-12-23 15:15:32"
5567747,"T. R. Van Devender",,1973-03-18,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:2270c260-ab55-4ed1-bd9c-d60992ad377f,"2014-12-23 15:15:32"
5567748,"J.J. Thornber",,1913-04-19,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:a2611fef-d332-4465-8cd3-9096bbdde91b,"2014-12-23 15:15:32"
5567750,"R.M. Turner",,1968-08-27,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:b160c5a5-9510-4da2-9e9c-98220a5d1c31,"2014-12-23 15:15:32"
5567751,"J.E. Bowers",,1983-10-20,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:40dcdd3b-9c8b-4246-93d8-7930a64a91f4,"2014-12-23 15:15:32"
5567730,"R. H. Peebles",,1925-10-15,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:643911c5-3c77-4a8d-a525-aad56defe6bd,"2014-12-23 15:15:32"
5567729,"T. R. Van Devender",,1980-03-09,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:9ae7dddd-f390-4002-a506-b33c847bff77,"2014-12-23 15:15:32"
5567752,"P.L. Warren",,1983-11-10,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:fc3adc69-c54f-4708-9d5d-7005c08b27eb,"2014-12-23 15:15:32"
5567733,"A.A. Nichol",,1939-04-28,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:e090e5c4-a790-498e-a0bb-ee54d6ec61c2,"2014-12-23 15:15:32"
5567756,"A. Harlan",,1992-03-23,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:6ecfb5ae-1461-458b-be88-4ef4cab509a1,"2014-12-23 15:15:32"
5567732,"T. R. Van Devender",,1972-12-30,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:7d4bb780-9bf5-4b3f-81b4-e9850f95bc52,"2014-12-23 15:15:32"
5567754,McDougall,,1941-02-03,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:7be0cea0-d900-4799-83d9-3432b36cf0ba,"2014-12-23 15:15:32"
5567724,"T. R. Van Devender",,1981-08-06,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:2af324d9-fca7-471d-a40a-e7dfa528eac0,"2014-12-23 15:15:32"
5567757,"J.E. Bowers",,1983-09-13,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:955c8108-eadf-44e8-84fb-34d96315b013,"2014-12-23 15:15:32"
5567755,"F. Shreve",,1933-03-23,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:d6b100bb-6f23-497f-b38d-8807ed3a5999,"2014-12-23 15:15:32"
5567743,"T. R. Van Devender",,1973-03-25,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:49bd2928-0995-4053-950c-e31786e57906,"2014-12-23 15:15:32"
5567744,"T. R. Van Devender",,1973-01-14,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:757ef4c0-7f5e-411d-9c35-b89d5dedca4a,"2014-12-23 15:15:32"
5567709,"F.W. Gould",,1946-10-05,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:7a1e6906-a10c-42f5-a56a-766f5c3e4b8c,"2014-12-23 15:15:32"
5567710,"R. S. Felger",,1993-02-27,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:8a4d8d4f-9ebe-4914-ba35-8db990d562c7,"2014-12-23 15:15:32"
5567711,"Steven P. McLaughlin",,1989-09-09,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:cc91226f-4654-4a18-ba2a-00a008d31cf7,"2014-12-23 15:15:32"
5567712,"R. H. Peebles",,1927-07-31,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:e6470f36-c86f-4c30-8f64-364647baecf3,"2014-12-23 15:15:32"
5567713,"Janet R. Sullivan",,10/95,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:ff4ffad8-9368-4d5d-b702-fc34ad7f0c1e,"2018-03-05 17:40:21"
5567713,"P.S. Martin",,1972-09-23,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:dcfd112b-a1de-4678-a5a7-d3b447d11d53,"2014-12-23 15:15:32"
5567714,"Janet R. Sullivan",,10/95,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:72bc36ca-d4b0-47e0-9de5-75649f7a6a1e,"2018-03-05 17:40:21"
5567714,"E.U. Clover",,1941-04-01,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:4b3ab1ac-0c3a-4158-a60e-8fb4d0c5c1c9,"2014-12-23 15:15:32"
5567714,"Nora Polser",,1941-04-01,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:2d26cb69-db68-4e71-bfaf-ad11e164b933,"2018-03-05 17:40:21"
5567714,"U.T. Waterfall",,1956,,"Physalis crassifolia var. crassifolia",0,,,,,,,,urn:uuid:c4c51f2b-7f7f-4fc6-8912-e7249094d473,"2018-03-05 17:40:21"
5567715,"M. Fishbein",,1993-09-26,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:331a3ef8-b6ef-4d29-9568-1cc7305af4f7,"2014-12-23 15:15:32"
5567717,"T. R. Van Devender",,1993-09-14,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:65465d33-0f5b-4df1-915b-61b7362bc709,"2014-12-23 15:15:32"
5567719,"T. H. Kearney",,1927-03-31,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:d94efa17-5df7-41bd-bf2b-2b83c008d2f6,"2014-12-23 15:15:32"
5567720,"L. Benson",,1941-04-14,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:cd02ef9f-5210-4eda-ac6f-102997bb823a,"2014-12-23 15:15:32"
5567721,"J.T. Wright",,1952-05-13,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:113d383b-9e0b-414b-b338-ab9ab4ffec8d,"2014-12-23 15:15:32"
5567722,"Janet R. Sullivan",,10/95,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:3ee8d1f6-97a9-493f-92fb-a8d41fafd111,"2018-03-05 17:40:21"
5567722,UAW-OSU,,1962,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:aca2288f-ef57-4317-b708-84b1b4c71cef,"2018-03-05 17:40:21"
5567722,"C.F. Deaver",,1962-02-10,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:8eeb9acf-8374-45af-9773-aaf8e854b166,"2014-12-23 15:15:32"
5567723,"A.A. Nichol",,1938-09-12,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:b081eb9c-3f92-4bda-860c-20e90241473a,"2014-12-23 15:15:32"
5567749,Crooks,,1938-04-22,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:acefd45f-88c0-456c-9e62-8e1f00fe3359,"2014-12-23 15:15:32"
996786,"F. Shreve",,1938-09-01,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:e46e7230-505a-4e58-9f75-d1f7ba539698,"2014-07-25 19:26:02"
996775,"K.R. Adams",,1991-07-25,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:26363670-5f4f-4091-92a9-4deea8efd810,"2014-07-25 19:26:02"
996774,"K.R. Adams",,1991-07-25,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:b883c61a-12b0-482a-9cdd-61b4570ef7f3,"2014-07-25 19:26:02"
996772,"L.R. Stanford",,1941-08-04,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:8c7ab799-a9fc-4a62-863e-a525178f0baa,"2014-07-25 19:26:02"
996771,"L.R. Stanford",,1941-08-11,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:1429851e-81f7-4ac5-8a9a-11bb80da06a7,"2014-07-25 19:26:02"
996770,"L.R. Stanford",,1941-07-15,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:801c4549-7ac4-4d04-8602-eb72ff8988cd,"2014-07-25 19:26:02"
996769,"L.R. Stanford",,1941-07-10,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:5555be47-4954-45c2-9f15-d636147f0787,"2014-07-25 19:26:02"
996768,"L.R. Stanford",,1941-07-03,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:494a7ccc-2c61-4fbc-9201-ced0621e31fe,"2014-07-25 19:26:02"
996767,"E. Villanueva",,1964-02-29,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:d33af7f7-6304-485c-b61d-5f4b45a31bcb,"2014-07-25 19:26:02"
996776,"G.M. Ferguson",,1986-06-27,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:a2de8dd1-7629-4fb1-b6d2-01273049962a,"2014-07-25 19:26:02"
996777,"J.V. Reyna",,1984-06-16,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:762054e5-4214-461f-8c61-87ed29cac0de,"2014-07-25 19:26:02"
996785,"H. S. Gentry",,1942-09-17,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:1c81dbd1-1016-4ade-80e8-b4cc7af9e6dc,"2014-07-25 19:26:02"
996784,"K.R. Adams",,1998-09-04,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:571bb12c-fd60-4e87-9bf6-c0bad1fdd56b,"2014-07-25 19:26:02"
996783,"P.S. Martin",,1992-08-21,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:b4c52a9d-63a8-473e-905d-99b5f9f07dba,"2014-07-25 19:26:02"
996782,"P.S. Martin",,1991-08-21,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:38a5aa65-d26b-43e5-84d6-4e75c4aa87e1,"2014-07-25 19:26:02"
996781,"P. Tenorio L.",,1987-05-22,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:08d2bb8a-ac17-48fa-b218-e193c909d2a8,"2014-07-25 19:26:02"
996780,"P. Tenorio L.",,1985-10-03,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:e9bda33c-ee53-4ec4-b07a-d9fccee9ad97,"2014-07-25 19:26:02"
996779,"T. R. Van Devender",,1991-10-23,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:d2096c26-62fe-4ffb-a555-da7a7903c549,"2014-07-25 19:26:02"
996778,"M.E. Fishbein",,1993-08-25,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:bc4cffab-a9e7-46ca-8e80-8dc540b8b13d,"2014-07-25 19:26:02"
996757,"Y. Petryszyn",,1974-01-05,,"Physalis greenei",0,"Vasey & Rose",,,,,,,urn:uuid:04239f52-4bb2-4482-bca8-ccf444870a87,"2014-07-25 19:26:02"
996756,"A.L. Haines",,1939-02-17,,"Physalis greenei",0,"Vasey & Rose",,,,,,,urn:uuid:0aa009a4-fc3e-4bb8-b411-15b9e27f21cf,"2014-07-25 19:26:02"
996755,"J.H. Thomas",,1959-10-22,,"Physalis greenei",0,"Vasey & Rose",,,,,,,urn:uuid:f26ef947-5b2b-4848-a0c4-e8f202324efc,"2014-07-25 19:26:02"
996754,"J.H. Thomas",,1959-10-22,,"Physalis greenei",0,"Vasey & Rose",,,,,,,urn:uuid:07b25c85-5a28-463c-a3df-bbec120bbedf,"2014-07-25 19:26:02"
996753,"R.V. Moran",,1959-01-07,,"Physalis greenei",0,"Vasey & Rose",,,,,,,urn:uuid:c018330e-e906-4792-a805-11278beb1809,"2014-07-25 19:26:02"
5573175,"L. McGill",,1996-08-22,,"Physalis fendleri",0,"A. Gray",,,,,,,urn:uuid:1645c5e9-f624-489b-bba2-6c672b947b17,"2014-12-23 15:15:32"
996743,"W.P. Cottam",,1938-05-05,,"Physalis fendleri",0,"A. Gray",,,,,,,urn:uuid:3f953e19-3a70-45d5-bbc0-9fb0a4a1d2f0,"2014-07-25 19:26:02"
3243654,"James Henrickson\\r\\nJames Henrickson",,1973-01-01,,"Physalis hederifolia var. puberula",0,"A. Gray",,,,,,,urn:uuid:d4de0990-9801-4392-b385-a64f3ac18f27,"2014-07-25 19:26:02"
996758,"B. Perrill",,1983-03-17,,"Physalis greenei",0,"Vasey & Rose",,,,,,,urn:uuid:e390f62c-9240-49c6-a678-7368ec5d24da,"2014-07-25 19:26:02"
996759,"I.L. Wiggins",,1960-03-27,,"Physalis greenei",0,"Vasey & Rose",,,,,,,urn:uuid:738c85d8-05d3-408f-9f9a-4c4428699887,"2014-07-25 19:26:02"
996766,"H. S. Gentry",,1939-02-27,,"Physalis greenei",0,"Vasey & Rose",,,,,,,urn:uuid:adf6fc74-15eb-46a3-81f9-405e1ff1dd4a,"2014-07-25 19:26:02"
996765,"A.M. Rea",,1986-10-11,,"Physalis greenei",0,"Vasey & Rose",,,,,,,urn:uuid:d516f202-384a-4ff0-8dde-835c571bf969,"2014-07-25 19:26:02"
996764,"H. S. Gentry",,1938-12-25,,"Physalis greenei",0,"Vasey & Rose",,,,,,,urn:uuid:e0053c3f-fa2a-422f-bda6-457c21cd0869,"2014-07-25 19:26:02"
996763,"A.M. Carter",,1947-11-11,,"Physalis greenei",0,"Vasey & Rose",,,,,,,urn:uuid:6ebe6640-d9dc-4615-b8cf-9625280deb94,"2014-07-25 19:26:02"
996762,"R. S. Felger",,1966-10-08,,"Physalis greenei",0,"Vasey & Rose",,,,,,,urn:uuid:0fbd2d8a-7a0d-47f5-b7b2-f8d415caf0e1,"2014-07-25 19:26:02"
996761,"Y. Petryszyn",,1974-01-04,,"Physalis greenei",0,"Vasey & Rose",,,,,,,urn:uuid:1a215d0b-e19a-49f3-ad9d-5decd867bc4b,"2014-07-25 19:26:02"
996760,"E.Y. Dawson",,1949-03-16,,"Physalis greenei",0,"Vasey & Rose",,,,,,,urn:uuid:6def006e-7a95-4f46-970a-e00de75b6429,"2014-07-25 19:26:02"
3243644,"James Henrickson\\r\\nJames Henrickson",,1971-01-01,,"Physalis hederifolia var. puberula",0,"A. Gray",,,,,,,urn:uuid:014cd3ff-6392-4522-b8c3-01b438364922,"2014-07-25 19:26:02"
996787,"F. Shreve",,1940-08-19,,"Physalis hederaefolia",0,Holz.,,,,,,,urn:uuid:c0c56055-c0c8-4046-8db2-b039cd8d0fac,"2014-07-25 19:26:02"
998014,"R. S. Felger",,1968-02-23,,"Physalis crassifolia var. versicolor",0,"(Rydb.) Waterfall",,,,,,,urn:uuid:aacae5eb-73f2-4d28-b693-c2da3541c12f,"2014-07-25 19:26:02"
5573185,"D. Jones",,1939-08-30,,"Physalis fendleri",0,Gray,,,,,,,urn:uuid:b446eb43-03f6-450c-97f7-915fdeb1b7ed,"2015-04-27 15:08:27"
5573185,"D. Jones",,1939-08-30,,"Physalis hederifolia",0,"A. Gray",,,,,,,urn:uuid:68628584-3ffe-4bb7-923d-b7dc3f485f9d,"2014-12-23 15:15:32"
